Sentence,Label
O njemu se mnogo govori te on zaradi mnogo novca što obično dovede do mnogo lošijeg filmskog nastavka koji će također vjerojatno zaraditi lijepu svotu novca.,1
"Nakon što ispriča Rose kako ju progoni neizrecivo čudovište koje se skriva iza jezivih smiješaka ljudi oko nje, djevojka počini samoubojstvo, ostavljajući Rose u stanju šoka.",1
Tako da se ne može reći kako ovaj film počiva isključivo na tome da iskorištava uspjeh Divlje ceste.,1
"Thomas Hutter oženio je lijepu Ellen njihova ljubav izgleda nedodirljiva i vječna međutim.Ellen ima vizije, noćne more (ili je o stvarnosti riječ?) u kojima je opsjeda.iako Ellen ne želi ostati sama u borbi sa svojim demonom, Thomas odlazi na šest tjedana u inozemstvo kako bi sklopio posao s, navodno, umirućim grofom Orlokom.",1
"Dakako, sami filmovi kulinarike stvorili su već svoj utisak u svjetskoj kinematografiji među kojima su oni poznatiji ""Nema rezervacija"" (2007), ""Juhu-hu"" (2007), ""Paklena kuhinja"" (2015) i brojni drugi, no scenaristi Seth Reiss te Will Tracy, čiji spisateljski projekti su prethodno bile najčešće serije, stvorili su potpuno originalan scenarij ovakve tematike.",0
Rješenje njezinih problema pojavi se u misterioznoj ponudi takozvanoj supstanci.,1
Stoga se ni cijeli film ne čini kao kopija Divlje ceste već kao dostojan prequel.,0
Ljubitelji tog filma lako će prepoznati taj uistinu lijep filmofilski trenutak.,0
"Drugi likovi pak govore krajnje upitne stvari poput toga da je sigurnost neprijatelj vjere i razmeću se kvaziekumenskim porukama koje za cilj imaju obezvrijediti ne samo katoličanstvo, već i sve religije kao takve.",0
"Margaret Qualley konstantno iznenađuje izborom filmova u kojima se pojavljuje, a Dennis Quaid ima malu, ali over the top ulogu koja mu pristaje.",0
"U tome se i krije uspjeh serijala, jer koliko god možda same priče određenih filmova i nisu bile na najvišem nivou, domišljatost po pitanju klopki, odnosno načina na koji su prikazane, glavni je razlog zbog kojeg se publika i dalje želi igrati s Jigsawom, bez obzira na posljedice.",1
Najveći uspjeh tvoraca jest to da su nakon toliko godina od Kramera/Jigsawa uspjeli stvoriti gotovo pozitivnog lika koji se svojim sadističkim napravama samo osvećuje pravim moralnim nakazama koje predvodi nevjerojatno zla Cecilia Pederson (igra je norveška glumica SynnÃ¸ve Macody Lund).,0
"Uz Fiennesa, tu su i izvrsni John Lithgow (kardinal Tremblay) te Stanley Tucci (kardinal Bellini).",1
Ta kombinacija vidljiva je kroz jezu i nježnost koju će istovremeno pokazati kroz glavnu motivaciju koja ga pokreće.,1
"Ako samo želite kvrgava ubojstva leđa uz leđa s vrlo malo priče, s ovim ćete se manje zabavljati.",1
Scenografija je takva da biste pomislili da im je papa Franjo osobno dao dozvolu za snimanje u Vatikanu.,0
"Branagh slavnog detektiva suočava s paranormalnim, Poirot je i žrtva zavjere.",1
"Ali, unatoč manama, vrijeme provedeno u kinu gledajući ovaj film, nikad ne bismo poželjeli vratiti.",1
"Žene ovdje i jesu pokretač radnje, a rušenje takvih stereotipa u kojima muškarac treba biti zadovoljen, dok će se žena već nekako snaći, najbolje i jest prikazano upravo kroz seks.",1
Ona i njena najbolja drugarica Džejd saznaju za zabavu koja se održava kod školske drugarice Hejli koja je u posedu skulpture ruke i zgloba pružene kao da se rukuje.,1
Prek nje oni komuniciraju sa svijetom i dobivaju doživljaj koji ne mogu dobiti u stvarnosti.,1
"Daniel Kaluuya, mladi talentirani glumac koji je s Peelom surađivao i na ""Get Out"", ovdje je u svojoj suptilnosti još jednom pokazao kako onaj Oscar za ulogu u filmu ""Juda i crni mesija"" nije bio slučajan.",1
"Tako kao da nam želi poručiti kako su one puno veće i bitnije, baš kao i priroda koja ih okružuje, od čovjeka kojeg su imale nesreću sresti.",1
No nađe se i onih kojima ne pada na pamet izlagati se nečem takvom.,0
U Smiješku pratimo psihoterapeutkinju Rose Cotter (Sosie Bacon) i njeno suočavanje sa zastrašujućim zlom čija se prisutnost očituje u jezivom smiješku kojeg mogu vidjeti samo opsjednute žrtve.,1
Rutinsku svakodnevicu prekida posjet Ariadne Oliver autorice kriminalističkih romana.,1
"Nije uvijek lako izvući nešto dojmljivo iz takvog lika, ali Rossellini je to uspjela.",1
"I ne samo to, doslovno ćete biti fascinirani dok upoznajete sve ono što ga zapravo pokreće.",0
"Ali, naravno ništa nije onako kako se čini.",1
I tu bi se trebalo zaustaviti.,1
"Dapače, s obzirom na beziznimno pristojne izvedbe Fiennesa koji muškarca opterećenog moralnim dvojbama može odglumiti i u snu, neobuzdanog Castellitta, uvijek šarmantnog Tuccija i ostatka škvadre, Konklava bi vam čak mogla djelovati kudikamo ozbiljnijom nego što to zapravo jest.",0
"Mistika i mračan ugođaj, ubojstvo i istraga, zločin i kazna...sve navedeno i nešto više od toga može se pronaći u filmu ""Duhovi u Veneciji"".",1
"U tom pogledu scenarij odgovara tonu filma te je lako zamisliv, čak i kada se likovi nađu u ekstremnim situacijama gdje vidimo njihove prirodne reakcije, bilo verbalno ili fizički.",0
"Od samog početka radnje jasno je da se gledatelj upušta u nevjerojatnu vožnju prepunu inovativne akcije, fascinantnih likova i neočekivanih emocija tijekom cijelog narativa.",0
"Zahvaljujući, pak, prije svega izvrsnoj produkcijskoj dizajnerici Suzie Davies, a potom i Bergeru te Fontaineu, Konklavu biste ujedno mogli zamijeniti za film u koji je uloženo mnogo više od skromnih dvadesetak milijuna dolara.",1
"Cecilija će vrlo brzo shvatiti kako u samostanu ne vladaju samo red, rad i redovnička disciplina već i zloslutna tajnovitost, koja se posebno očituje u noćnim satima.",1
"Taj dojam nije ništa manji u trenucima kada redatelj koristi dobro poznate (biblijske) simbole, ali istovremeno onaj životni sud današnjice u kojem se žrtva prikazuje kao objekt napada.",1
"Ako nje nema, nema ni napetosti.",2
"Od samog uvoda filma, odnosno s prvim njegovim kadrom, imao sam osjećaj kao da me M.Night, da oprostite, jebe u mozak.",1
"Kako god bilo, Blijedoplavo oko ne dopušta da Landor zasjeni mladog umjetnika, jer Poe brzo otkriva smisao poderane Fryeve poruke, što vodi dvojicu istražitelja korak dalje u njihovoj istrazi.",1
"To je vrijeme kasnog romantizma, uz koje vjerojatno većina veže ""Patnje mladog Werthera"", osjećajnost i neshvaćene umjetnike.",1
"Njezin pristup u snimanju filma je drugačiji, barem to ona tvrdi, ali ni to nije pomoglo Oliviji Wilde, jednoj od glumica i redateljici filma ""Ne brini, draga"", da dobije dobre kritike.",1
Osnova Saw filmova je bila klimava mogućnost pobjede u krvavoj igri.,1
"Premda se njegovo oživljavanje Raimijeve franšize nije moglo proglasiti neuspješnim, ipak je trebalo proći još deset godina da se saga nastavi, budući da je pozornost s filma prebačena na hvaljenu seriju ""Ash vs. The Evil Dead"".",1
"Kada je riječ o glumačkim ulogama, onda treba reći kako je Florence Pugh u ulozi Alice zbilja najbolji dio filma.",0
"Iako Berger prije spomenute ekranizacije nije bio nepoznat redatelj (epizode serija ""Teror"", ""Your Honour i Patrick Melrose bile su najsnažnija preporuka za snimanje filma nastalog pod etiketom ""Netflixa"") ekranizacija jednog od najpoznatijih ratnih romana (koji je, vrijedi spomenuti, doživio nekoliko prebacivanja na film) bio je najveći izazov redateljeve karijere.",1
"Puno je danas takvih znalaca, uz Holulta u filmu tako imamo i uvaženu gastronomsku kritičarku koja si je doslovno umislila da je Božica kulinarske pravde.",1
"Krivac zbog kojeg sam u podsvijesti ipak predosjećao kako će ""Crni telefon"" ipak ispuniti moja očekivanja zove se Scott Derrickson.",1
Čak 1250 dolara spremno je platiti večeru desetak ljudi pozvanih na eksluzivne slijedove kod slavnog kuhara Slowika (odlični Ralph Fienes) čiji elitni restoran se nalazi na otočiću do kojeg se može samo brodom.,0
Istina nije uvijek moralna.,1
Plaža i more trebali bi označiti mir i spokoj no Shyamalan ima drugačije planove.,1
"Tu su još također odlične redateljice na koje svakako trebate obratiti pažnju, poput Jennifer Kent (The Babadook), Rose Glass (Saint Maud), Ana Lily Amirpour (A Girl Walks Home Alone at Night) te posebice Coralie Fargeat čiji sam rad prvi sam put upoznao zahvaljujući njenom dugometražnom prvijencu, filmu ""Revenge"".",0
"Predbacivalo joj se što je sebe je stavila u jednu od najdojmljivijih uloga, tijekom snimanja se spetljala s 10 godina mlađim kolegom i navodno se zakačila s glavnom glumicom.",1
"Kada se tomu pridoda glazba skupine Son Lux, koja lijepo zaokružuje cijeli taj multiverzumski osjećaj, jasno je da se radi o projektu kojemu se prilikom realizacije pridodala sva potrebna pažnja u pravilnom sastavljanju filma prije nego li je došao na velika platna.",1
"Nivo posvećenosti koju njegov lik ima za taj zadani cilj, gotovo je identična onoj koju je Bardem unio u portret svog filmskog lika.",0
Talk to Me je efikasan australijski horor sa uzbudljivom premisom i impresivnim praktičnim efektima koji se oslanja na konvencije žanra i međuljudsku dramu koja nije realizovana baš najsavršenije.,1
"Eggers se ne oslanja samo na jumpscareove i body horror, nego i na cjelokupnu atmosferu koju polako plete.",0
"I zato je ""Speak No Evil"" također savršen primjer kako se original i remake mogu i trebaju savršeno nadopunjavati.",0
A to je mana koju je teško oprostiti.,2
"No čak i kada tumači pozitivce na filmu, poput uloge kakvu je imao u James Bondu, ono što ga čini posebno zanimljivim definitivno je taj njegov pogled koji je privlačan upravo zbog te teško skrivene podmuklosti.",0
"Upravo ta nada dodaje dodatnu razinu dubine u Saw X. Poanta ovdje nikada nije prikazati Kramera kao nekakvog pravednog osvetnika, u 10 filmova dobro znamo tko je on.",1
"On se stalno mijenja, i utoliko je u potpunosti nepredvidljiv.",1
Za mene je James nevjerojatno podcijenjen glumac koji ni približno nema status kakav bi trebao imati.,0
Još jedan remake?,1
"Upravo zato je odabir žanra, a koji u velikoj mjeri podsjeća na art house horore 60-ih i 70-ih, u kombinaciji s (grotesknim) slikama zapravo bio pun pogodak.",1
"Autor Alise u Zemlji čudesa Lewis Carroll napisao je kako ""sve ima svoju moralnu poantu ako je uspiješ pronaći"", no sumnjam da bi je i on ovdje uspio naći.",1
"Problem je što izgleda kao da se ta unutarnja naracija na silu gura pred gledatelja, bez strpljenja da i sami dokučimo njegovu životnu filozofiju.",2
"U toj kombinaciji, Garland je stvorio film koji bi se ukratko mogao opisati kao horor o osjećaju užasa, i to onom unutarnjem, oku nevidljivom.",1
Kendrick je ovoj mračnoj temi kroz krimi žanr pristupila na drugačiji način nego što inače viđamo kada su u pitanju priče o serijskim ubojicama.,1
"Tinejdžeri učestvuju u ritualu, bivaju posednuti i ponašaju se jezivo ili zlokobno.",0
"Get Out, koji smo već spomenuli, imao je za temu rasizam u SAD-u, dok Nope ima drugačiji, neodređeniji vid opasnosti u fokusu.",1
"Uspjeh tog filma bila je za nju i više nego dovoljna motivacija da se ponovno prihvati rada iza kamere, ali ovaj put u puno izazovnijem i zahtjevnijem projektu.",1
"Sve u svemu, ovo bi mogao biti inferioran nastavak za ljude koji su očekivali istu vrstu drame, intenziteta i dubine likova, ali bi definitivno bio vrlo ugodan za ljubitelje akcije poput mene.",1
"Također, Blijedoplavo oko nije nužno film koji se gleda jednom.",1
"Dakle, bez ikakve dileme, za mene je Chalamet najbolji mladi glumac današnjice.",0
"Rebecca Ferguson kao Lady Jessica također je dobila prirodan razvoj u ovom filmu, a koji nije bitan samo za njen lik, već i za ostale članove sestrinstva ""Bene Gesserit"".",1
"Film Sve u isto vrijeme nije savršen, ali je toliko drugačiji da su mu manjkavosti manje bitne.",1
"Prije no što zađemo dublje u samu radnju, osvrnimo se na općenite odrednice ovoga filma.",1
"Ako je ideal da žena s očajničkim žarom usisava kuću i sprema odrezak i jedva dočeka da joj se muž vrati s posla, dok muškarci osim svog posla i promaknuća nemaju drugih crta osobnosti ni želja.",1
"Budućnost Crkve ili da bolje kažem čistoća Crkve je urušena, ugled među samim svećenstvom je ugrožen, ali sama katolička vjera bi mogla dobiti sve više podanika, čak i onih koji nisu isključivo vjernici.",1
"Već iskusna glumica, a i novopočena redateljica, Olivia Wilde ovoga puta, bez obzira na sav publicitet i ljubavno-ljubomorne zavrzlame na setu i izvan njega, nije previše uspjela u naumu da film ""Ne brini, draga"" doživimo kao barem dobar film.",1
"U tom pogledu možemo povući paralelu s filmom ""Prisoners"", redatelja Denisa Villeneuvea, a koji u žanrovskom smislu nije bio horor, ali je imao te horor elemente.",1
"Kinematografija filma je uistinu posebna, doslovno stvorena za uživanje na velikom platnu.",0
"Taj dojam dodatno pojačava osjećaj izolacije samog mjesta, posebno kada se stvari krenu razvijati ubrzanim tempom, ili bi bilo preciznije reći kada sljedovi filma odmiču prema desertu.",1
"No, kvragu, dajte si oduška, nemojte se stidjeti nasmijati, da parafraziram jednu poznatu sportsko komentatorsku izjavu.",1
"No, bez obzira koliko bili sporedni, smatram kako su oni ovdje itekako bitni za samu priču, posebice lik Franka kojeg glumi nedovoljno iskorišteni Chris Pine.",1
"Dakle, svi preduvjeti za jedan psihološki horor triler su bili ispunjeni.",1
"Taj sustav vjerovanja tog vremena, a što je prethodno pokazao u ""Vještici"", gdje kroz pričanje priče iz perspektive glavne protagonistice i stvara potencijal za emocionalnu i psihološki složeniju priču, a ne recimo pustolovinu agenta za nekretnine.",0
"Prvi funkcionira kao priča koja konstantno generira vlastite spin-offove i prequele koji se zatim granaju u vlastite serijale, pa smo tako početkom mjeseca gledali i njezin najnoviji izdanak ""Nun II"", film koji unatoč manama već tri tjedna sjedi na vrhu američkog box-officea te je uz ""Sound of Freedom"" već sada osigurao status jednog od najprofitabilnijih uradaka u odnosu na budžet.",0
"Ona je nekadašnja velika filmska zvijezda, osvajačica Oskara sa zvijezdom na šetalištu slavnih, a koja sada vodi televizijski šou za tjelovježbu.",1
Ne događa se svaki dan da debitantski horor film mladog i neafirmiranog redatelja nekoliko tjedana suvereno vlada kino dvoranama (i kino blagajnama) diljem svijeta.,1
"Siguran sam da tu pjesmu više nikada nećete doživjeti na isti način, posebice ako je čujete na radiju za vrijeme vožnje.",1
"Svaki novi dio slična priča, još krvi, ljigavštine i brutalnosti.",2
"Život dječaka je svojevrsni horor i bez čudovišta njegova je svakodnevica borba za opstanak, ispunjena nasiljem na koje Finney ne zna i nije sposoban (ili ne želi, ili sve navedeno) odgovoriti.",1
"Ne znam kako najbolje opisati osjećaj, ali čim Hollywood uhvati neki film, on ga odmah snizi za nekoliko stepenica i to jako ošteti cijelu stvar.",2
"Jer, ne postoji ništa zabavnije od tuđe tragedije, zar ne?",0
"Soundtrack Marka Korvena jako se dobro nadopunjuje u cijelu tu atmosferu, posebice kroz tu glazbenu podlogu koja zapravo i prikazuje što taj užasavajući scenarij znači za likove.",0
"Chef Slowik je na momente čudan i uvrnut, dok s druge strane, i to poprilično sramežljivo, skriva u sebi emotivni slom, ili bi bilo bolje reći normalnost koja se nazira iza arogancije.",1
