Added from Cro-FiReDa,Sentence,Label,,,
0,samim time teško da može očekivati neki dobar financijski rezultat.,2,,,
0,"hrvatska premijera filma čovjek koji nije mogao šutjeti nebojše slijepčevića održana je na festivalu mediteranskog filma split, gdje su se gledatelji mogi vidjeti zašto je taj kratkometražni biser nagrađen zlatnom palmom.",1,,,
0,"ljubiteljima filma koji ne prate dokumentarističku scenu ime nebojše slijepčevića, iako se radi o autoru koji ima nazora za filmsku umjetnosti (2018.), vjerojatno nije bili poznato do samog kraja svibnja ove godine.",1,,,
0,"tada je objavljeno kako je upravo naš autor nagrađen zlatnom palmom za kratkometražni film (fra. palme d’or du court métrage), postavši tako prvi hrvatski film koji je nagrađen zlatnom palmom (imali smo mi i ranijih dobitnika u cannesu, sjetimo se samo murine, ali ovo je prvi puta da je film nagrađen prestižnom statuom).",1,,,
0,"to je, naravno, izazvalo enorman interes javnosti i film čovjek koji nije mogao šutjeti odjednom je postao najvažnija filmska tema kod nas.",1,,,
0,"iako je svoju svjetsku premijeru imao u cannesu, film je sinoć – 18. lipnja 2024. godine – premijerno prikazan i u hrvatskoj, u sklopu 17.",1,,,
0,"festivala mediteranskog filma u splitu, gdje je prikazan prije filma jedina zemlja (eng. no other land), dokumentarca koji je dobio čak dvije nagrade na ovogodišnjem berlinaleu, što potvrđuje status popularnog fmfs-a kao jednog od najvažnijih filmskih eventova u hrvatskoj.",1,,,
0,"no, posvetimo se sada filmu.",1,,,
0,"film čovjek koji nije mogao šutjeti (naslov prvo asocira na hitchcockove klasike, ali to je samo jezična opservacija) bavi se dramatizacijom stvarnih događaja iz 1993., a izvorno je bio naslovljen 671, po broju vlaka u kojem su se nemili događaji dogodili.",1,,,
0,"priča koju film prikazuje mahom je bila nepoznata u hrvatskoj javnosti do 2014. godine, kada ju je u slobodnoj dalmaciji predstavio novinar boris dežulović u tekstu koji je ne samo dokumentaristički predstavio povijest kako se ona dogodila, već je i na svoj britak način poentirao s tragičnim lekcijama koje (ni)smo naučili iz ovih nemilih događaja.",1,,,
0,godina je 1993. i “voz 671” ide iz beograda za bar.,1,,,
0,"iako tamo inače ne staje, vlak iznenada staje u selu štrpci u bosni i hercegovini; ranije, kondukter je svim putnicima popisao imena, navodno – kaže se – zbog šverca.",1,,,
0,ispostavit će se da nije bilo tako.,1,,,
0,"odjednom u vlak dolazi vojska, beli orlovi, koji počinju izvoditi muslimane iz vlaka, dok ostale zastrašuju i prijete im da ostanu u kupeima.",1,,,
0,"tu u filmu uskače goran bogdan sa svojim i inače maestralnim ekspresijama (malo koji glumac na domaćoj sceni – iskreno – može tako uvjerljivo prenijeti poruku i emociju čistom ekspresijom, bez da progovori ijednu riječ) i tek nešto sitno dijaloga.",0,,,
0,"on je neimenovani lik na početku i cijela je priča prezentirana kroz njegovu perspektivu; nasuprot njega je mladi muškarac, musliman, koji laže da nema dokumente, svjestan da ako otkrije svoj pravi identitet – čeka ga sigurna smrt.",1,,,
0,"do njihovog kupea u tom trenutku dolazi jedan oficir, kojeg inače tumači alexis manenti (prvo smo ga zamijetili u sjajnom debiju ladyja lyja jadnici, a nedavno smo ga gledali u glavnoj ulozi, onoj doktora mathéa, u bjelogrlićevim čuvarima formule), koji pregledava dokumente i želi izvući mladića iz kupea.",1,,,
0,"i dok kamera konstantno prikazuje gorana bogdana, dok se mladić opire, odjednom se sa samog kraja kupea javlja čovjek koji ovom oficiru govori da prestane maltretirati mladića.",1,,,
0,"taj čin individualne hrabrosti pripada tomi buzovu (kojeg u filmu tumači dragan mićanović), oficiru jna iz kaštela, koji je živio u beogradu i išao je posjetiti sina u podgorici.",1,,,
0,"buzov zahtjeva od oficira da priča s njegovim nadređenim, jer ovo što oni rade nije dozvoljeno, i nakon toga ga manenti izvodi iz vlaka.",1,,,
0,"muslimanski mladić ostaje u kupeu, a film završava.",1,,,
0,"i dok vam se ovo može činiti kao spoiler, napominjemo da je ova povijesna priča poznata i da ove suhoparne činjenice, kako su prezentirane u ova dva paragrafa, ne govore ništa o filmu što već zasigurno niste znali.",1,,,
0,"iako nisu razvikani kao dugometražni, kratkometražni filmovi izrazito su važni u povijesti filma (sjetimo se, prvi su filmovi bili kratkometražni, a i danas slavimo klasike poput mélièsovog puta na mjesec ili buñuelovog andaluzijskog psa), a uz to su i jako teški za napraviti.",0,,,
0,"narativno možda i ne toliko, jer priča je komprimirana, sažeta, ali imate 10-15 minuta (uglavnom, iako neki festivali dopuštaju i do 30 minuta) da jasno prenesete svoju poantu, nešto za što filmaši inače imaju barem 100, a nekad i preko 180 minuta.",1,,,
0,"to je umijeće, svakako, a u tom se pogledu mora poklopiti izvrsna priča s redateljskom vještinom iznošenja te priče.",0,,,
0,i upravo je to sve postignuto u ovom filmu.,0,,,
0,"slijepčević ne samo da je ispričao dobru, potresnu priču, nego je na najelegantniji i najmoćniji način poentirao s porukom ove priče.",0,,,
0,"dosta toga je simbolično u svemu ovome, od naslova, koji govori o čovjeku koji glasno viče dok svi ostali šute, dok film zapravo osim tog jednog kratkog „krika“, onako ekspresionističkog, ali ne motiviranog vlastitim egom, već humanizmom na najvišoj razini, buntom koji nadilazi samoga sebe i postaje bunt protiv tiranije i zločina.",0,,,
0,"tomo buzov u tom svom buntu podnosi ultimativnu žrtvu, ali istovremeno spašava jedan život, čime tragedija postaje još veća.",1,,,
0,"međutim, slijepčević nas „vara“ kroz cijeli film.",1,,,
0,"on uvodi gorana bogdana, veliko ime, poznato ime, i cijelo je vrijeme kamera na njemu ili „dolazi od njega“, ali bogdanov je lik u fokusu.",1,,,
0,"on sjedi, šuti i vi cijelo vrijeme čekate da se on javi, da on bude taj koji će, pokazujući neko nominalno suosjećanje s mladićem (iako je on srbin, kao i oficiri, on ne podržava to što se događa u vlaku, ali on nije heroj), kriknuti, ali ne.",1,,,
0,"kamera prikazuje i druge putnike u kupeu… dvije cure i jednog starca, ali u kupeu je još jedan putnik, međutim kamera prelazi preko njega kao da je kakva torba u ćošku, nevažan.",1,,,
0,i onda krik.,1,,,
0,ta „torba u ćošku“ postaje neočekivani heroj ove priče koji se usprotivi tiraniji.,1,,,
0,"slijepčević je na taj način maestralno izveo obrat i uveo u film heroja koji to nije trebao biti, sudeći po svemu što je film dotad prikazao.",0,,,
0,"međutim, taj je čin isto visoko simboličan, jer tomo buzov je bio „nitko i ništa“, neki tamo random lik iz kupea, međutim koji je postao neočekivani heroj.",1,,,
0,"slijepčević je ovime htio pokazati upravo to – heroji nisu gorostasi koji plijene pažnju svojom pojavom, heroji su random likovi koji u trenutku hrabre ludosti ili lude hrabrosti odluče učiniti ono što su svi drugi trebali učiniti.",1,,,
0,"i dok bismo sada mogli otvoriti i temu ljudske psihologije i straha, nešto ćemo ostaviti i vama za analizu.",1,,,
0,"ono što bismo svakako voljeli dodati jest da je slijepčević ovakvim narativnim prikazom – gdje je taj čin herojstva zapravo prikazan vrlo paušalno, kratko, tek jedan trenutak u filmu (kad usporedite, bogdanove ekspresije zauzimaju 90% filma) – poentirao na najefektniji mogući način, jer upravo ovakav odabir dovodi, u konačnici, do šoka i katarze koju film želi proizvesti.",0,,,
0,"ovaj film nije poput schindlerove liste, gdje vi plačete zajedno s oskarom schindlerom na kraju filma, ali pogađa na jednak način.",0,,,
0,samo vas ostavi nijemima.,0,,,
0,"kao i većina likova, ovaj film „šuti“ i jedino što ostaje je, doista, taj „čovjek koji nije mogao šutjeti“, čiji krik nestaje zajedno s njim, ali čije posljedice ostaju s vama još dugo.",0,,,
0,i na tome slijepčeviću svaka čast.,0,,,
0,zločin nema opravdanja.,1,,,
0,to je tragedija koja pokazuje koliko smo kao vrsta i dalje duboko iskvareni i koliko – kao kolektiv – podliježemo najnižim strastima.,1,,,
0,svi mi.,1,,,
0,"nema tu ni boje, ni nacije, ni imena, ni prezimena.",1,,,
0,"kako je maestralno napisao, „tomislava buzova pak ne sjeća se nitko.",0,,,
0,"i baš zato hvala i borisu i nebojiši što su nam dali ovu priču, ali prije svega hvala tomi na tome što je bio točno ono što je trebao biti – čovjek!",0,,,
0,posljednjih dana mediji su prepuni oduševljenih reakcija na cannesku pobjedu hrvatskog kratkometražnog filma čovjek koji nije mogao šutjeti nebojše slijepčevića.,1,,,
0,domaći ratni filmovi inače mi stvaraju alergijsku reakciju pojačanu s ptsp-jem uzrokovanim hrvatskom ratom opterećenom kinematografijom devedesetih.,2,,,
0,"no, ne dopustite ovim predrasudama da vas odbiju jer ovo je nešto potpuno drugačije.",1,,,
0,"slijepčević je stvorio nešto univerzalno, film čija je radnja mogla biti smještena bilo kada i odnositi se na bilo koji rat, ali je istovremeno priča o vrlo konkretnom vremenu, konkretnom ratu i konkretnom junaku.",1,,,
0,"vlak se zaustavlja na stanici, ulaze pripadnici neimenovane paravojne formacije, počinju legitimirati putnike vlaka i tu počinje kratka priča u kojoj većim dijelom pratimo čovjeka čije ime doznajemo tek kasnije i, kada ne bismo znali o kome je riječ, pomislili bismo da je upravo on ""čovjek koji nije mogao šutjeti"".",1,,,
0,"štoviše, slijepčević nas drži u tom uvjerenju jer dragan, kojeg glumi goran bogdan, u jednom trenutku daje naslutiti da je upravo on čovjek koji ne bi i neće dopustiti da se nevinima bilo što dogodi.",1,,,
0,"međutim, njegova hrabrost nađe se na ispitu u trenutku kad se život nevinog suputnika iz kupea nađe u opasnosti.",1,,,
0,"mladić nema dokumente i to znači samo jedno, vojska će ga odvesti iako je više nego očito da je riječ o nepravdi o kojoj nitko ne bi smio šutjeti, a kamoli je dopustiti.",1,,,
0,kamera je neprestano fokusirana na lica i to cijeloj priči daje vrlo jaku ljudsku crtu.,1,,,
0,"teško mi je reći je li to možda zato što sam otprije upoznat s pričom, ali gotovo je nevjerojatno s koliko je vještine i u koliko je kratkom vremenu redatelj stvorio temelje za ""visoke uloge"" u životima likova o kojima ne znate apsolutno ništa.",0,,,
0,"i baš u trenutku kad očekujete da će dragan učiniti nešto i pokušati zaustaviti odvođenje nevinog mladića, kamera se okreće i tu upoznajemo junaka ove priče, tomu, kojeg glumi dragan mićanović i koji izgovara i čini sve ono što od junaka i očekujete, dok onaj od kojega ste to očekivali samo šutljivo promatra.",1,,,
0,nevjerojatno je koliko je tragična priča tome buzova savršena za kratku formu.,0,,,
0,"koliko god konkretna bila, radi se o nečemu apsolutno univerzalnom, životnoj epizodi koja mijenja sve.",1,,,
0,"trenutku u kojem ćete ili reagirati ili šutjeti, trenutku koji će vam odrediti ostatak života koji ćete provesti ili kao junak ili kao kukavica.",1,,,
0,"a s prebacivanjem fokusa s dragana na tomu, slijepčević uspijeva natjerati gledatelja da se zapita koji bi od dvojice muškaraca bio, ali implikacije ovog pitanja su daleko šire ako ste uistinu iskreni prema sebi.",1,,,
0,"možda jest centralni lik svoje životne priče, ali ne i junak.",1,,,
0,"nije ovo tip scene kakve već gomilu puta nismo vidjeli u filmovima u kojima se junaci napokon nađu na ""testu života"", ali istinita pozadina osjetno povećava uloge i cijeloj epizodi daje posebnu težinu, jer život ima naviku iznenada vas staviti u situacije koje će na površinu izvući ""ono od čega ste stvoreni"".",1,,,
0,i vlak je ovdje savršen temelj za bezbroj više ili manje uspješnih doskočica.,1,,,
0,"sve ove fore i forice na stranu, slijepčević je snimio briljantan kratki film koji zaslužuje sve pohvale i nagrade koje je osvojio i koje će tek osvojiti.",0,,,
0,"dostojanstveno, veličanstveno… herojski, ponosno… pridjevi su koji ponajčešće odjekuju u javnom (ustvari, zapravo, medijskom) diskursu na ovim prostorima.",0,,,
0,"manji budžet redatelju i scenaristu uopće ne smeta – gledateljima koji većinom gledaju visokobudžetne blockbustere, “sakupljač duša” u trenucima će biti neobičan i drugačiji za gledanje međutim već od prvih minuta radnja i način na koji je film snimljen čvrsto će zgrabiti gledateljice i gledatelje i neće ih pustiti sve do završnih scena filma.",0,,,
0,"koristeći neugodnu glazbu te nagle i iznenadne rezove, skrivajući izgled dugonogog do, otprilike, polovice filma te poigravajući se s gledateljevim strpljenjem i percepcijom, perkins, unatoč brutalnim scenama zadržava gledateljevu pažnju i znatiželju.",0,,,
0,"brutalno, krvavo i šokantno, ali ipak….tjera na gledanje.",1,,,
0,"da, pomalo kontradiktorno, ali u slučaju “sakupljača duša” potpuno funkcionalno i očekivano.",1,,,
0,"istinu o zločinima, istinu o ubojici (ili ubojicama), ali i istinu o agentici harker.",1,,,
0,žrtve serijskog ubojice su članovi obitelji.,1,,,
0,obitelj kao institucija i stup društva u krizi je posljednjih godina pa i desetljeća.,1,,,
0,tko je kriv za krizu obitelji?,1,,,
0,zašto clinton?,1,,,
0,"iako se “sakupljač duša” ne može nazvati kopijom nekog filma iz prošlosti, redateljevi uzori su vidljivi tijekom gledanja filma (“zodiac”, “kad jaganjci utihnu”, “sedam” čak i “psiho”).",1,,,
0,glumačka ekipa je vrlo dobro odabrana – predvode je maika monroe i nicolas cage.,0,,,
0,maika monroe vrlo dobro interpretira inteligentnu i pronicljivu agenticu harker.,0,,,
0,"koliko je dobra, ne dobra nego odlična, u poslu toliko je lee harker izgubljena u privatnom životu i komunikaciji izvan ureda.",1,,,
0,kako minute filma odmiču postaje sve jasnije zašto je agentica harker izgubljena u svijetu koji ne pripada istragama i zločinima.,1,,,
0,"dakle, ispunio je očekivanja s obzirom na priču i ambicije filma..",0,,,
0,režijski i snimateljski film je briljantan.,0,,,
0,dio kadrova je snimljen iz donjeg rakursa što pridonosi klaustrofobičnom ugođaju.,1,,,
0,"eksterijeri su pusti, bez ljudi, u magli i tami s protagonistima koji kao da su sami na svijetu.",1,,,
0,"vremenom radnje smještenom u devedesete godine prošlog stoljeća, perkins ukazuje na svoje filmske reference, a to su demmeov ""kad jaganjci utihnu"" i fincherov ""sedam"".",1,,,
0,"i zaista, ""sakupljač duša"" s navedenim djelima ima zajedničkih dodirnih točaka, prvenstveno zbog karizmatičnog i fatalističkog odnosa istražitelja i ubojice, no perkins u tu shemu uvodi nadnaravni element.",1,,,
0,"to mi se čini kao najslabija karika filma, posebno zato jer je pojam sotone već otprije zadan kao ultimativno zlo, a za tim nije bilo potrebe, jer je lik lutkara u izvedbi nicolasa cagea dovoljno dijaboličan i ledi krv u žilama, premda su mu perkins, a naravno i cage, paradoksalno dodali i komični element.",2,,,
0,također problem predstavlja i lik agentice s ekstrasenzornim moćima.,2,,,
0,"naime ona je zbog njih i angažirana u istrazi, ali se ta njezina sposobnost kako teče radnja više ne spominje i na kraju postaje potpuno nevažna.",2,,,
0,"šteta, jer je u toj činjenici bilo dosta potencijala.",2,,,
0,"perkins se u plašenju i šokiranju gledatelja ne koristi jeftinim trikovima, poput onih starih fora s prozorima i ogledalima.",1,,,
